日期,證券代號,證券名稱,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
"1150402","1324","地球","725089","8412265","11.50","12.00","11.20","11.60","0.2500","530"
"1150402","1325","恆大","164267","4520767","27.90","27.90","27.30","27.70","-0.1500","228"
"1150402","1326","台化","24161144","1089780322","45.35","45.75","44.65","44.95","-0.3500","12305"
"1150402","1337","再生-KY","1007523","6226903","6.14","6.31","6.07","6.16","0.0100","685"
"1150402","1338","廣華-KY","1041880","17503535","17.90","17.90","16.10","16.30","-0.8500","667"
"1150402","1339","昭輝","55201","2237573","40.70","40.70","40.40","40.40","-0.1000","316"
"1150402","1340","勝悅-KY","354582","2365522","6.64","6.90","6.59","6.66","-0.0400","611"
"1150402","1341","富林-KY","2021","120084","59.40","59.40","59.40","59.40","1.4000","6"
"1150402","1342","八貫","120173","10099052","84.60","85.00","83.50","83.60","-1.0000","153"
"1150402","1402","遠東新","14238847","379764045","27.00","27.00","26.45","26.65","-0.5000","6432"
"1150402","1409","新纖","2734524","42253577","15.65","15.65","15.35","15.40","-0.1500","1202"
"1150402","1410","南染","72000","2263850","31.30","31.90","31.00","31.00","-0.3000","69"
"1150402","1413","宏洲","15187","149054","9.84","9.84","9.80","9.83","-0.0100","11"
"1150402","1414","東和","344229","5756936","17.20","17.20","16.55","16.60","-0.5500","498"
"1150402","1416","廣豐","118187","1350470","11.55","11.55","11.35","11.40","-0.0500","106"
"1150402","1417","嘉裕","94231","862398","9.19","9.22","9.06","9.15","0.0000","87"
"1150402","1418","東華","5365","101530","19.10","19.10","18.70","18.70","0.1500","248"
"1150402","1419","新紡","52409","3205473","61.60","62.60","60.50","60.50","-1.9000","169"
"1150402","1423","利華","10449","417871","40.20","40.20","39.85","39.85","0.0000","23"
"1150402","1432","大魯閣","197750","3440491","17.50","17.50","17.30","17.35","-0.1000","411"
"1150402","1434","福懋","691810","11465544","16.75","16.75","16.50","16.50","-0.1500","535"
"1150402","1435","中福","17020","288968","17.70","17.80","16.30","16.35","-1.3500","116"
"1150402","1436","華友聯","138620","7427664","54.50","54.50","53.10","53.50","-0.5000","244"
"1150402","1437","勤益控","78560","2409938","31.70","31.70","30.45","30.60","-0.1000","109"
"1150402","1438","三地開發","20518","573864","28.00","28.20","27.75","28.00","-0.0500","35"
"1150402","1439","雋揚","13043","354102","27.60","27.60","26.60","27.55","0.2000","19"
"1150402","1440","南紡","826257","10507946","12.80","12.85","12.65","12.70","-0.1000","435"
"1150402","1441","大東","76595","756201","9.82","9.95","9.69","9.83","0.0100","340"
"1150402","1442","名軒","269139","7035339","26.30","26.35","25.85","26.15","-0.1500","221"
"1150402","1443","立益物流","15010","338133","22.70","22.70","22.30","22.30","-0.7000","19"
"1150402","1444","力麗","318343","1989545","6.31","6.32","6.18","6.25","0.0000","207"
"1150402","1445","大宇","105201","1312198","12.50","12.65","12.40","12.40","-0.2000","59"
"1150402","1446","宏和","289826","4768889","16.70","16.70","16.30","16.40","-0.3000","145"
"1150402","1447","力鵬","437226","2251611","5.15","5.20","5.12","5.12","-0.0300","234"
"1150402","1449","佳和","3654631","45290178","12.40","12.40","12.20","12.40","1.1000","7499"
"1150402","1451","年興","171805","3124331","18.40","18.40","18.10","18.15","0.0500","96"
"1150402","1452","宏益","329621","4011391","12.60","12.60","11.85","12.00","0.3000","330"
"1150402","1453","大將","60596","741712","12.15","12.45","12.10","12.10","0.0500","91"
"1150402","1454","台富","18039","233570","13.10","13.10","12.90","12.90","-0.1500","77"
"1150402","1455","集盛","342752","2956242","8.77","8.77","8.53","8.63","-0.0900","210"
"1150402","1456","怡華","364320","5522210","16.20","16.20","14.20","14.30","-0.6500","316"
"1150402","1457","宜進","132050","1966203","15.00","15.00","14.80","14.80","-0.2000","136"
"1150402","1459","聯發","168881","1967901","11.65","11.75","11.60","11.65","-0.0500","47"
"1150402","1460","宏遠","456652","3254804","7.16","7.17","7.05","7.10","-0.0600","184"
"1150402","1463","強盛新","51225","914433","17.80","17.95","17.80","17.95","0.0000","73"
"1150402","1464","得力","164418","1713497","10.50","10.50","10.35","10.35","-0.1000","874"
"1150402","1465","偉全","48389","590298","12.20","12.25","12.15","12.20","-0.0500","63"
"1150402","1466","聚隆","231464","3813817","16.80","16.85","16.25","16.55","-0.4500","165"
"1150402","1467","南緯","44649","314431","7.03","7.06","7.02","7.03","0.0000","42"
"1150402","1468","昶和","41001","471661","11.65","11.70","11.40","11.60","-0.2000","28"
"1150402","1470","大統新創","9958","217061","21.80","22.00","21.60","21.60","-0.7000","9"
"1150402","1471","首利","680085","8220342","12.20","12.35","11.90","12.25","0.0000","463"
"1150402","1472","三洋實業","19021","1813017","95.70","96.50","94.30","95.90","0.2000","28"
"1150402","1473","台南","148610","3585040","24.70","24.70","23.85","23.85","-0.4500","142"
"1150402","1474","弘裕","82147","816735","10.00","10.00","9.91","9.92","-0.0400","82"
"1150402","1475","業旺","22054","629303","28.50","28.85","28.50","28.85","-0.1000","26"
"1150402","1476","儒鴻","1970056","638969550","331.50","332.00","321.50","322.50","-8.5000","2692"
"1150402","1477","聚陽","2905294","639715408","228.00","229.50","215.50","219.00","-9.0000","3712"
"1150402","1503","士電","1061396","192851299","184.50","186.50","179.00","179.00","-3.5000","1871"
"1150402","1504","東元","4493695","275186755","62.60","62.60","60.60","60.70","-1.6000","4576"
"1150402","1506","正道","151154","1668226","11.15","11.20","11.00","11.10","-0.1000","90"
"1150402","1512","瑞利","87362","672257","7.83","7.92","7.53","7.58","-0.2400","95"
"1150402","1513","中興電","2855384","413978290","147.00","148.00","143.50","144.00","-1.0000","3815"
"1150402","1514","亞力","1237336","126036916","103.50","104.50","100.50","100.50","-2.5000","1688"
"1150402","1515","力山","134432","3175974","23.80","23.80","23.55","23.60","-0.2500","200"
"1150402","1516","川飛","145719","3042038","20.50","21.80","20.35","20.35","0.0000","217"
"1150402","1517","利奇","251128","2796072","11.20","11.30","11.05","11.15","-0.0500","175"
"1150402","1519","華城","2208904","1786357488","824.00","832.00","797.00","797.00","-15.0000","6716"
"1150402","1521","大億","13314","326354","24.70","24.70","24.15","24.55","-0.1500","28"
"1150402","1522","堤維西","500828","15941115","32.40","32.40","31.65","31.65","-0.5500","400"
"1150402","1522A","堤維西甲特","1139","57391","50.40","50.40","50.40","50.40","0.0000","7"
"1150402","1524","耿鼎","1136180","34524021","31.00","31.05","30.05","30.10","-0.5000","839"
"1150402","1525","江申","33142","2127596","65.90","65.90","63.10","63.80","-0.7000","39"
"1150402","1526","日馳","69691","1171202","17.00","17.00","16.65","16.75","-0.1000","178"
"1150402","1527","鑽全","178034","5816969","32.65","32.95","32.55","32.75","0.1500","325"
"1150402","1528","恩德","36492422","965047818","27.00","27.40","25.25","25.45","-0.6500","17376"
"1150402","1529","樂事綠能","941734","21727273","23.75","23.80","22.75","22.75","-0.7500","697"
"1150402","1530","亞崴","21517","575662","26.75","27.00","26.50","26.55","0.2500","58"
"1150402","1531","高林股","96641","1264032","13.30","13.30","12.95","13.05","-0.2000","99"
"1150402","1532","勤美","258807","5649504","22.00","22.00","21.70","21.70","-0.1000","186"
"1150402","1533","車王電","58876","1727251","29.60","29.65","29.25","29.30","-0.4000","99"
"1150402","1535","中宇","27825","1470456","53.00","53.10","52.50","52.60","-0.4000","96"
"1150402","1536","和大","2130552","102997949","49.85","49.85","47.90","47.95","-1.5000","1993"
"1150402","1537","廣隆","39522","4896346","124.00","124.50","123.50","124.50","0.5000","52"
"1150402","1538","正峰","23681","300286","12.65","12.80","12.65","12.65","0.0000","33"
"1150402","1539","巨庭","71000","1157100","16.35","16.40","16.20","16.20","-0.3500","45"
"1150402","1540","喬福","164385","3620891","22.40","22.50","21.85","21.90","-0.5000","243"
"1150402","1541","錩泰","36770","954712","26.30","26.30","25.60","25.75","-0.5500","38"
"1150402","1558","伸興","25328","2335487","92.20","92.80","92.00","92.00","-0.7000","52"
"1150402","1560","中砂","1998946","913266251","460.00","474.50","442.50","443.00","-9.0000","3243"
"1150402","1563","巧新","882611","36574266","41.90","42.15","41.00","41.60","-0.5000","726"
"1150402","1568","倉佑","106844","2428500","22.55","22.85","22.55","22.55","0.0000","92"
"1150402","1582","信錦","21432933","2291608257","111.00","112.50","103.00","105.00","-3.0000","14144"
"1150402","1583","程泰","9268","405710","43.95","43.95","43.55","43.55","-0.3000","15"
"1150402","1587","吉茂","643528","23487075","37.30","37.70","35.80","36.20","-0.3500","440"
"1150402","1589","永冠-KY","8432214","46714700","5.54","5.54","5.54","5.54","-0.6100","5707"
"1150402","1590","亞德客-KY","780687","784752571","1025.00","1040.00","991.00","996.00","-29.0000","1017"
"1150402","1597","直得","591917","51147235","87.90","87.90","85.60","85.70","-0.8000","711"
"1150402","1598","岱宇","298356","5873033","19.90","19.90","19.40","19.65","-0.2500","225"
"1150402","1603","華電","208229","6635686","32.00","32.20","31.75","31.75","-0.3500","185"
"1150402","1604","聲寶","233768","5955075","25.50","25.55","25.40","25.40","-0.1000","449"
"1150402","1605","華新","15067174","457247184","31.00","31.20","30.00","30.10","-0.7000","8201"
"1150402","1608","華榮","1455182","45837488","31.85","32.10","31.20","31.20","-0.6000","1076"
"1150402","1609","大亞","2731794","89393732","32.90","33.25","32.30","32.35","-0.1500","2118"
"1150402","1611","中電","249748","3048234","12.30","12.30","12.15","12.20","-0.1000","323"
"1150402","1612","宏泰","336459","11676591","34.75","35.20","34.55","34.55","-0.2000","481"
"1150402","1614","三洋電","113067","3564929","31.60","31.70","31.45","31.50","-0.1000","44"
"1150402","1615","大山","67262","3034174","45.65","46.10","44.80","45.00","-0.8500","106"
"1150402","1616","億泰","300902","6974319","23.35","23.55","23.05","23.05","-0.2500","201"
"1150402","1617","榮星","106160","1563067","14.75","14.90","14.60","14.70","-0.0500","73"
"1150402","1618","合機","504454","19466891","39.15","39.40","38.35","38.40","-0.7500","448"
"1150402","1623","大東電","97354","17412130","183.00","183.00","177.00","177.50","-4.0000","776"
"1150402","1626","艾美特-KY","119208","1192552","10.15","10.15","9.96","9.97","-0.1800","122"
"1150402","1702","南僑","173304","6305215","36.60","36.65","36.15","36.30","-0.3000","331"
"1150402","1707","葡萄王","59756","7240239","122.00","122.00","120.50","120.50","-2.0000","150"
"1150402","1708","東鹼","4447955","186415172","41.50","42.65","41.30","41.80","-0.4000","3269"
"1150402","1709","和益","433090","7745215","18.30","18.30","17.80","17.80","-0.3000","493"
"1150402","1710","東聯","8656083","124238380","14.70","14.70","14.15","14.20","-0.3500","2825"
"1150402","1711","永光","4788601","182522205","39.50","39.50","37.50","37.50","-1.4500","3512"
"1150402","1712","興農","672805","29362149","43.95","44.00","43.40","43.55","-0.5500","634"
"1150402","1713","國化","171645","7893062","46.65","46.65","45.60","45.70","-1.0000","153"
"1150402","1714","和桐","3104418","29732279","9.70","9.78","9.51","9.53","-0.1700","1253"
"1150402","1717","長興","34562820","2175063417","60.80","65.00","60.10","61.90","1.9000","20292"
"1150402","1718","中纖","5402901","39882767","7.53","7.53","7.30","7.37","-0.1100","1867"
"1150402","1720","生達","236964","15211505","64.50","65.00","63.80","63.90","-0.2000","382"
"1150402","1721","三晃","796162","13702565","17.55","17.55","17.00","17.30","-0.0500","675"
"1150402","1722","台肥","1715230","78214189","46.00","46.05","45.40","45.55","-0.5500","1493"
"1150402","1723","中碳","3871982","329300558","84.70","87.40","83.20","85.20","-1.5000","9270"
"1150402","1725","元禎","196413","5736569","29.70","29.75","28.90","28.90","-0.8000","221"
"1150402","1726","永記","18696","1403096","75.00","75.30","75.00","75.00","0.0000","40"
"1150402","1727","中華化","2631100","128166503","49.50","50.00","48.10","48.10","-1.1500","1959"
"1150402","1730","花仙子","10338","547134","53.00","53.00","52.80","52.80","-0.2000","26"
"1150402","1731","美吾華","76116","1655680","21.80","21.80","21.70","21.70","-0.0500","46"
"1150402","1732","毛寶","59212","1554961","26.50","26.50","26.15","26.30","-0.1500","338"
"1150402","1733","五鼎","26425","783350","29.70","29.80","29.55","29.60","-0.0500","40"
"1150402","1734","杏輝","352351","11039308","31.60","31.60","31.20","31.30","-0.2000","587"
"1150402","1735","日勝化","876899","20624657","25.00","25.00","23.00","23.00","-2.5000","793"
"1150402","1736","喬山","397070","50025323","130.50","131.00","122.50","123.00","-7.5000","973"
"1150402","1737","臺鹽","101912","3247211","31.95","31.95","31.75","31.80","-0.1500","542"
"1150402","1752","南光","52775","1887711","35.95","36.00","35.65","35.75","-0.2000","51"
"1150402","1760","寶齡富錦","438554","28552034","63.80","66.50","63.50","65.50","2.0000","525"
"1150402","1762","中化生","104319","2968360","28.50","28.65","28.35","28.40","-0.3000","163"
"1150402","1773","勝一","1632768","235318152","141.50","150.00","137.50","145.50","4.0000","2485"
"1150402","1776","展宇","64101","998025","15.75","15.75","15.50","15.55","-0.3000","44"
"1150402","1783","和康生","31883","1368643","43.15","43.25","42.65","42.70","-0.4500","62"
"1150402","1786","科妍","531342","31740716","59.20","60.70","59.00","60.70","1.3000","450"
"1150402","1789","神隆","3275968","73538490","22.00","22.80","21.90","22.65","0.9500","1909"
"1150402","1795","美時","2175589","470477588","217.00","219.50","213.50","216.00","2.0000","2686"
"1150402","1802","台玻","48195258","2580478827","54.50","55.60","52.00","52.20","-1.7000","31240"
"1150402","1805","寶徠","107095","1112981","10.30","10.50","10.30","10.50","0.3000","70"
"1150402","1806","冠軍","195999","1656279","8.59","8.59","8.41","8.43","-0.0800","180"
"1150402","1808","潤隆","631781","19230504","30.85","30.90","30.20","30.40","-0.4500","411"
"1150402","1809","中釉","2116381","54059095","26.30","26.65","24.90","25.10","-0.9500","1634"
"1150402","1810","和成","432705","7387128","17.35","17.45","16.90","16.90","-0.4500","279"
"1150402","1817","凱撒衛","19708","765960","38.85","38.90","38.80","38.80","0.1500","28"
"1150402","1903","士紙","635961","31021058","49.90","50.20","48.20","48.45","-1.7500","585"
"1150402","1904","正隆","2745620","51259563","18.80","18.90","18.45","18.80","0.0000","1701"
"1150402","1905","華紙","10941181","164992698","15.20","15.20","15.05","15.05","-1.6500","5402"
"1150402","1906","寶隆","1157622","14016334","12.40","12.40","11.85","12.05","-0.6500","768"
"1150402","1907","永豐餘","1180836","30805149","26.30","26.40","25.90","26.00","-0.4500","736"
"1150402","1909","榮成","5465473","54461104","10.05","10.10","9.85","9.95","-0.2000","2205"
"1150402","2002","中鋼","28468476","554681251","19.60","19.60","19.35","19.50","0.0000","11167"
"1150402","2002A","中鋼特","7058","274262","38.90","38.90","38.80","38.90","0.0000","7"
"1150402","2006","東和鋼鐵","2705583","187590594","69.30","69.80","68.70","69.30","0.7000","2579"
"1150402","2007","燁興","173872","1405055","8.13","8.14","8.05","8.06","-0.0400","100"
"1150402","2008","高興昌","13276","359428","27.10","27.20","27.00","27.00","-0.2000","13"
"1150402","2009","第一銅","1391460","55990014","41.00","41.40","39.90","39.95","-0.9000","1795"
"1150402","2010","春源","1211467","30166561","25.20","25.30","24.75","24.80","-0.4000","760"
"1150402","2012","春雨","27541","427477","15.55","15.60","15.50","15.50","-0.2000","76"
"1150402","2013","中鋼構","74733","3265629","44.10","44.10","43.50","43.70","-0.3500","122"
"1150402","2014","中鴻","5182198","95381582","18.60","18.70","18.20","18.30","0.0000","1865"
"1150402","2015","豐興","481905","29766095","62.80","62.80","61.50","61.60","-0.5000","504"
"1150402","2017","官田鋼","513145","5066056","9.95","9.95","9.80","9.86","-0.0900","342"
"1150402","2020","美亞","563579","13960690","25.05","25.05","24.60","24.85","-0.1000","504"
"1150402","2022","聚亨","406709","3632539","8.91","9.08","8.88","8.89","-0.1100","320"
"1150402","2023","燁輝","808152","11721888","14.50","14.60","14.40","14.50","0.0500","504"
"1150402","2024","志聯","2042","29857","14.65","14.65","14.60","14.60","-0.1000","44"
"1150402","2025","千興","67808","771251","11.55","11.55","11.30","11.30","-0.1000","315"
"1150402","2027","大成鋼","61239163","2324667769","37.30","38.75","37.05","38.40","1.4500","24937"
"1150402","2028","威致","64484","1172765","18.45","18.45","18.10","18.15","-0.1500","64"
"1150402","2029","盛餘","77881","1588823","20.55","20.65","20.35","20.35","-0.3000","72"
"1150402","2030","彰源","500975","8055422","16.05","16.25","15.90","16.15","0.1500","367"
"1150402","2031","新光鋼","432939","17358571","40.30","40.30","39.90","40.10","0.2000","398"
"1150402","2032","新鋼","679037","11390588","16.50","17.00","16.40","16.90","0.4000","390"
"1150402","2033","佳大","40000","629650","15.70","15.80","15.70","15.75","0.0000","23"
"1150402","2034","允強","618647","12569119","20.55","20.55","20.20","20.25","-0.0500","330"
"1150402","2038","海光","376486","5855590","15.60","15.80","15.40","15.55","0.0500","311"
"1150402","2049","上銀","3022689","693831437","237.50","237.50","225.50","228.00","-5.5000","3792"
"1150402","2059","川湖","520393","1788638950","3500.00","3560.00","3340.00","3345.00","-110.0000","2894"
"1150402","2062","橋椿","88359","1805016","20.80","20.80","20.25","20.40","-0.2000","82"
"1150402","2069","運錩","218404","4034045","18.55","18.55","18.35","18.45","-0.1000","127"
"1150402","2072","世紀風電","1143983","200418232","183.00","184.00","170.00","170.50","-12.5000","1435"
"1150402","2101","南港","4315616","161511390","36.25","38.35","36.20","37.75","1.8000","2893"
"1150402","2102","泰豐","637152","12858614","20.05","20.35","19.85","20.20","0.2000","424"
"1150402","2103","台橡","5299329","100946141","19.15","19.30","18.85","19.05","-0.3500","2030"
"1150402","2104","國際中橡","2397150","29274200","12.35","12.40","12.05","12.25","0.0000","1070"
"1150402","2105","正新","8991675","284509380","31.90","31.90","31.50","31.55","-0.2000","4169"
"1150402","2106","建大","895594","16712901","18.70","18.85","18.40","18.70","0.1000","533"
"1150402","2107","厚生","175583","4487309","25.75","25.75","25.30","25.40","0.0500","291"
"1150402","2108","南帝","871100","22209119","25.90","25.90","25.30","25.60","-0.3000","666"
"1150402","2109","華豐","84912","1239961","14.60","14.65","14.55","14.65","-0.0500","95"
"1150402","2114","鑫永銓","26397","2321712","87.90","88.50","87.70","87.80","-0.1000","42"
"1150402","2115","六暉-KY","79687","1712843","21.50","21.60","21.45","21.45","-0.2000","71"
"1150402","2201","裕隆","2846269","77725726","27.85","27.90","27.15","27.20","-0.5000","1432"
"1150402","2204","中華","1212954","67379636","56.60","56.80","55.00","55.40","-1.1000","1296"
"1150402","2206","三陽工業","1186698","71343812","59.40","60.40","59.40","60.00","0.7000","867"
"1150402","2207","和泰車","252342","123489472","495.00","496.00","485.50","485.50","-6.0000","519"
"1150402","2208","台船","3024717","61377660","20.50","20.65","20.10","20.20","-0.2000","1597"
"1150402","2211","長榮鋼","478358","47361909","100.00","100.00","98.50","99.00","-1.0000","1274"
"1150402","2227","裕日車","19513","972549","49.80","50.30","49.60","49.60","0.1500","56"
"1150402","2228","劍麟","98166","8557554","88.60","88.80","86.60","86.60","-1.3000","199"
"1150402","2231","為升","1381647","157985272","119.00","119.50","111.00","112.00","-9.0000","1384"
"1150402","2233","宇隆","538546","120444869","227.00","232.00","218.50","218.50","-7.0000","992"
"1150402","2236","百達-KY","262442","29093161","114.00","114.00","110.00","112.00","0.0000","188"
"1150402","2239","英利-KY","72304","1688908","23.95","23.95","23.10","23.10","-0.7500","68"
"1150402","2241","艾姆勒","220308","6265150","29.00","29.00","28.20","28.20","-0.8000","287"
"1150402","2243","宏旭-KY","1966559","40449797","22.05","22.05","19.85","19.90","-2.1500","906"
"1150402","2247","汎德永業","35055","8256453","241.50","241.50","234.50","235.00","-1.0000","452"
"1150402","2248","華勝-KY","48029","2324051","48.50","48.50","48.10","48.10","-0.5500","32"
"1150402","2250","IKKA-KY","93161","5613500","60.80","60.80","60.00","60.60","-0.2000","147"
"1150402","2254","巨鎧精密-創","17416","1211392","69.80","69.80","68.70","68.70","-1.4000","11"
"1150402","2258","鴻華先進-創","636142","17452184","27.30","27.90","27.10","27.30","0.0000","408"
"1150402","2301","光寶科","11205949","1623886102","148.50","148.50","142.50","145.00","-2.5000","8505"
"1150402","2302","麗正","243354","4282619","17.85","17.95","17.40","17.40","-0.3000","197"
"1150402","2303","聯電","113154703","6104661492","57.50","57.80","52.80","53.60","-3.8000","56269"
"1150402","2305","全友","4515083","72903635","15.90","16.85","15.50","16.20","0.3000","2261"
"1150402","2308","台達電","9953601","14489054481","1480.00","1510.00","1420.00","1430.00","-45.0000","28742"
"1150402","2312","金寶","7813091","172313180","22.35","22.50","21.85","21.85","-0.3000","3598"
"1150402","2313","華通","119229438","32442493219","270.00","285.00","260.00","260.00","-6.0000","99119"
"1150402","2314","台揚","1101672","18673218","16.95","16.95","16.95","16.95","-1.8500","648"
"1150402","2316","楠梓電","3115841","311783910","100.50","102.50","98.60","99.60","0.1000","3056"
"1150402","2317","鴻海","41954568","8143562865","198.00","199.00","191.50","193.00","-4.0000","41669"
"1150402","2321","東訊","579","7951","","","","","0.0000","8"
"1150402","2323","中環","3368748","37033093","11.15","11.20","10.90","10.90","-0.1500","1311"
"1150402","2324","仁寶","20383786","556066152","27.75","27.75","27.00","27.40","-0.0500","11387"
"1150402","2327","國巨*","13724318","3409279741","256.00","257.00","245.00","246.00","-5.5000","17371"
"1150402","2328","廣宇","4067168","182358911","46.00","46.00","44.15","44.40","-0.6000","2780"
"1150402","2329","華泰","9087664","463674396","51.00","52.70","50.10","50.30","-0.2000","5435"
"1150402","2330","台積電","29332490","53540295381","1865.00","1865.00","1805.00","1810.00","-45.0000","189628"
"1150402","2331","精英","1491175","31877369","21.50","21.80","21.05","21.05","-0.4000","896"
"1150402","2332","友訊","3178793","48262249","15.35","15.45","15.00","15.15","-0.2000","1294"
"1150402","2337","旺宏","26764501","3506453763","138.00","138.00","127.00","129.00","2.0000","11244"
"1150402","2338","光罩","3325922","146119253","43.75","44.95","43.00","43.25","-0.2000","2658"
"1150402","2340","台亞","1894852","48221966","25.55","25.80","25.00","25.70","0.4000","1367"
"1150402","2342","茂矽","872701","24697083","29.00","29.10","28.00","28.00","-0.8000","810"
"1150402","2344","華邦電","183485734","17299197617","96.00","97.60","91.80","91.80","-1.3000","99525"
"1150402","2345","智邦","3328016","5422781290","1670.00","1685.00","1580.00","1590.00","-70.0000","7468"
"1150402","2347","聯強","3969321","308882286","78.00","78.80","77.30","77.40","-0.1000","2560"
"1150402","2348","海悅","515406","41265890","79.80","81.30","78.40","80.00","0.7000","570"
"1150402","2348A","海悅甲特","39","1483","","","","","0.0000","1"
"1150402","2349","錸德","2363556","30810450","13.10","13.40","12.95","12.95","-0.1500","1110"
"1150402","2351","順德","6428329","659821560","103.50","107.00","98.80","99.60","-3.9000","4741"
"1150402","2352","佳世達","3193024","74812554","23.35","23.70","23.20","23.30","0.0000","1881"
"1150402","2353","宏碁","10632218","288687155","27.45","27.55","27.05","27.05","-0.2500","5282"
"1150402","2354","鴻準","2455708","127069420","52.80","52.90","51.30","51.40","-1.1000","2239"
"1150402","2355","敬鵬","45630045","2428472794","53.30","55.80","51.40","51.70","-1.1000","27492"
"1150402","2356","英業達","8198672","335144737","41.10","41.40","40.60","40.85","-0.2500","5973"
"1150402","2357","華碩","3384391","1880675804","570.00","570.00","551.00","555.00","-12.0000","6056"
"1150402","2359","所羅門","562704","61228503","111.00","111.50","107.00","107.50","-3.5000","1444"
"1150402","2360","致茂","5962929","9425242887","1620.00","1695.00","1520.00","1535.00","-75.0000","8244"
"1150402","2362","藍天","327739","12279695","38.10","38.10","37.30","37.60","-0.1500","304"
"1150402","2363","矽統","2486682","116596978","48.20","48.55","46.30","46.30","-1.3500","2606"
"1150402","2364","倫飛","873961","57195556","62.00","66.20","62.00","66.20","6.0000","903"
"1150402","2365","昆盈","1077586","33116715","31.60","31.60","30.50","30.50","-0.7000","1196"
"1150402","2367","燿華","124332184","9229532565","75.40","77.70","70.70","71.50","-3.0000","90099"
"1150402","2368","金像電","10146068","9468613609","977.00","980.00","900.00","905.00","-41.0000","18571"
"1150402","2369","菱生","18483400","552746331","30.80","31.20","28.95","29.00","-1.2500","10044"
"1150402","2371","大同","13528101","424418600","31.10","32.00","30.85","31.55","0.6000","5692"
"1150402","2373","震旦行","16747","942511","56.70","56.80","56.00","56.00","-0.4000","81"
"1150402","2374","佳能","2713208","181501000","68.80","69.00","66.20","66.50","-1.4000","2811"
"1150402","2375","凱美","849051","62949631","76.80","77.40","72.50","72.60","-3.5000","1021"
"1150402","2376","技嘉","3071639","702100878","233.50","233.50","227.00","228.00","-4.0000","3450"
"1150402","2377","微星","3484978","306345750","89.20","89.60","87.00","87.20","-0.9000","3489"
"1150402","2379","瑞昱","2417055","1180471417","488.00","493.00","484.50","488.00","3.5000","2971"
"1150402","2380","虹光","1006183","5374241","5.71","5.71","5.28","5.30","-0.5600","583"
"1150402","2382","廣達","11221762","3212312387","290.50","291.50","284.50","284.50","-6.0000","15770"
"1150402","2383","台光電","4147382","11863395991","2920.00","2965.00","2775.00","2785.00","-75.0000","12418"
"1150402","2385","群光","3609710","436769907","121.50","122.50","120.00","121.00","1.0000","1941"
"1150402","2387","精元","732519","28996104","40.05","40.30","39.25","39.50","-0.4500","612"
"1150402","2388","威盛","2252991","116556660","52.50","52.80","51.40","51.40","-1.1000","1920"
"1150402","2390","云辰","343230","3475508","10.20","10.20","10.05","10.10","0.0000","398"
"1150402","2392","正崴","4764775","161763024","34.40","34.80","33.40","34.00","-1.7000","3992"
"1150402","2393","億光","2083495","142429707","68.10","68.80","67.70","68.70","0.8000","1744"
"1150402","2395","研華","2038229","658237357","334.00","334.00","317.00","323.50","-7.5000","3029"
"1150402","2397","友通","72366","3883526","54.30","54.50","53.40","53.50","-0.7000","69"
"1150402","2399","映泰","7527622","250986761","32.85","33.85","32.60","33.80","1.9500","4427"
"1150402","2401","凌陽","1630716","32213701","20.05","20.10","19.60","19.60","-0.3000","1334"
"1150402","2402","毅嘉","22058938","1181895174","52.70","56.00","52.00","52.80","1.2000","11572"
"1150402","2404","漢唐","2650770","2206771844","846.00","851.00","824.00","829.00","-5.0000","6778"
"1150402","2405","輔信","1178078","17993825","15.50","15.65","15.10","15.20","-0.2000","787"
"1150402","2406","國碩","11378784","358763856","32.55","33.05","30.70","30.80","-1.7000","6737"
"1150402","2408","南亞科","119851725","24895331475","217.00","219.00","200.00","200.50","-10.5000","81491"
"1150402","2409","友達","700945979","11824969601","16.50","17.40","16.40","16.85","0.9000","136320"
"1150402","2412","中華電","7496636","1003897223","134.50","134.50","133.50","134.00","0.0000","4188"
"1150402","2413","環科","2742065","136372303","50.00","51.70","48.55","48.55","-1.5500","2263"
"1150402","2414","精技","85965","3696261","43.15","43.35","42.90","42.90","-0.1500","87"
"1150402","2415","錩新","223126","6679390","30.05","30.30","29.55","29.95","-0.1500","116"
"1150402","2417","圓剛","174722","5970798","35.40","35.40","33.85","34.20","-0.2000","678"
"1150402","2419","仲琦","26261332","914569227","35.65","36.90","32.70","32.85","-2.3000","15626"
"1150402","2420","新巨","65661","3353182","51.30","51.50","50.70","50.70","-0.6000","170"
"1150402","2421","建準","3677481","458090238","128.00","129.50","122.50","122.50","-5.5000","4070"
"1150402","2423","固緯","18517","876050","47.45","47.45","47.10","47.45","0.0000","33"
"1150402","2424","隴華","75588","1904155","25.50","25.65","24.80","25.50","-0.1000","52"
"1150402","2425","承啟","240897","6341517","26.85","27.00","26.00","26.00","-0.6500","302"
"1150402","2426","鼎元","11959044","458031226","38.30","38.30","38.30","38.30","3.4500","3701"
"1150402","2427","三商電","238207","5536229","23.30","23.45","23.10","23.20","0.0500","210"
"1150402","2428","興勤","455408","68781228","156.00","156.00","149.50","150.00","-5.5000","1013"
"1150402","2429","銘旺科","209521","8266249","41.00","41.00","38.90","39.05","-1.4000","533"
"1150402","2430","燦坤","23753","516367","21.80","21.80","21.70","21.75","0.0500","43"
"1150402","2431","聯昌","426112","5008017","12.05","12.05","11.65","11.65","-0.2500","308"
